id_contrato,dt_contratacao,vr_financiado,vr_entrada,tx_juros_anual,prazo_meses,faixa_renda,uf,tipo_imovel,programa_social,score_credito_contratacao,ltv,fl_ever_inadimplente,qtd_meses_observados,max_dias_atraso,primeiro_mes_observado,ultimo_mes_observado
9219,2024-01-13,301300.37,77660.88,8.42,360,Acima de 10 SM,SP,Novo,FGTS,718,79.51,0,11,25,2024-02-01,2024-12-01
9220,2024-01-13,330896.82,95638.67,7.42,300,Acima de 10 SM,MS,Novo,FGTS,623,77.58,1,11,103,2024-02-01,2024-12-01
9221,2024-01-13,328615.94,103895.27,7.05,180,Acima de 10 SM,PR,Usado,FGTS,749,75.98,0,11,26,2024-02-01,2024-12-01
9222,2024-01-13,242422.82,45611.94,7.39,360,6 a 10 SM,SP,Novo,FGTS,605,84.16,0,11,39,2024-02-01,2024-12-01
9223,2024-01-13,93131.93,10386.75,6.15,180,Até 3 SM,RJ,Novo,MCMV,602,89.97,1,11,159,2024-02-01,2024-12-01
9224,2024-01-13,80000.0,16198.23,6.26,120,3 a 6 SM,CE,Novo,MCMV,623,83.16,0,11,58,2024-02-01,2024-12-01
9225,2024-01-13,347880.47,105257.15,10.66,240,6 a 10 SM,MG,Novo,Livre,746,76.77,0,11,35,2024-02-01,2024-12-01
9226,2024-01-13,243029.86,69759.24,9.07,360,Acima de 10 SM,MG,Novo,FGTS,750,77.7,0,11,89,2024-02-01,2024-12-01
9227,2024-01-13,130644.2,31506.36,6.4,180,3 a 6 SM,SP,Novo,MCMV,696,80.57,1,11,166,2024-02-01,2024-12-01
9228,2024-01-13,284532.13,49176.28,11.66,360,3 a 6 SM,SC,Usado,Livre,599,85.26,0,11,65,2024-02-01,2024-12-01
9229,2024-01-13,406938.26,115141.84,10.34,360,Acima de 10 SM,SE,Usado,Livre,804,77.95,0,11,2,2024-02-01,2024-12-01
9230,2024-01-13,161234.44,18246.77,5.01,360,Até 3 SM,PR,Novo,MCMV,434,89.83,0,11,42,2024-02-01,2024-12-01
9231,2024-01-13,117300.66,17470.69,7.3,360,3 a 6 SM,RJ,Usado,FGTS,476,87.04,0,11,28,2024-02-01,2024-12-01
9232,2024-01-13,240040.85,33366.68,8.84,240,Até 3 SM,RN,Usado,FGTS,584,87.8,0,11,23,2024-02-01,2024-12-01
9233,2024-01-13,135584.43,25227.15,9.04,360,3 a 6 SM,SP,Usado,FGTS,602,84.31,0,11,12,2024-02-01,2024-12-01
9234,2024-01-14,338219.96,66683.54,11.47,360,6 a 10 SM,SP,Usado,Livre,757,83.53,0,11,39,2024-02-01,2024-12-01
9235,2024-01-14,126704.44,19342.34,5.1,180,3 a 6 SM,RN,Usado,MCMV,613,86.76,0,11,13,2024-02-01,2024-12-01
9236,2024-01-14,122750.14,29984.01,4.69,180,3 a 6 SM,SP,Novo,MCMV,653,80.37,0,11,44,2024-02-01,2024-12-01
9237,2024-01-14,157883.86,20435.72,5.54,180,Até 3 SM,SE,Novo,MCMV,411,88.54,1,11,146,2024-02-01,2024-12-01
9238,2024-01-14,174306.57,24656.05,4.92,300,Até 3 SM,PB,Usado,MCMV,636,87.61,1,11,138,2024-02-01,2024-12-01
9239,2024-01-14,560278.03,187920.54,10.45,180,Acima de 10 SM,MA,Novo,Livre,780,74.88,0,11,36,2024-02-01,2024-12-01
9240,2024-01-14,306467.67,90742.11,8.46,300,6 a 10 SM,SP,Usado,FGTS,646,77.16,0,11,64,2024-02-01,2024-12-01
9241,2024-01-14,100000.0,13962.27,8.76,360,3 a 6 SM,MG,Novo,FGTS,593,87.75,1,11,142,2024-02-01,2024-12-01
9242,2024-01-14,204530.28,48561.37,9.2,360,3 a 6 SM,SE,Novo,FGTS,736,80.81,0,11,52,2024-02-01,2024-12-01
9243,2024-01-14,133394.93,16554.28,5.26,360,Até 3 SM,SP,Usado,MCMV,672,88.96,1,11,100,2024-02-01,2024-12-01
9244,2024-01-14,148106.21,30517.99,9.39,180,3 a 6 SM,CE,Usado,FGTS,697,82.91,0,11,17,2024-02-01,2024-12-01
9245,2024-01-14,175195.11,26200.08,5.44,240,3 a 6 SM,DF,Novo,MCMV,503,86.99,0,11,33,2024-02-01,2024-12-01
9246,2024-01-14,181430.82,31303.62,8.4,180,Até 3 SM,SP,Novo,FGTS,635,85.29,1,11,127,2024-02-01,2024-12-01
9247,2024-01-14,117977.56,16968.81,6.8,120,Até 3 SM,RJ,Usado,MCMV,657,87.43,0,11,27,2024-02-01,2024-12-01
9248,2024-01-14,180258.39,29918.05,8.41,120,Até 3 SM,SP,Usado,FGTS,620,85.77,1,11,124,2024-02-01,2024-12-01
9249,2024-01-14,80000.0,12259.18,4.99,360,3 a 6 SM,AL,Novo,MCMV,712,86.71,0,11,87,2024-02-01,2024-12-01
9250,2024-01-14,261351.04,56337.75,8.74,360,6 a 10 SM,SP,Usado,FGTS,707,82.27,0,11,24,2024-02-01,2024-12-01
9251,2024-01-15,189596.11,31188.28,4.34,300,Até 3 SM,PB,Usado,MCMV,781,85.87,0,11,0,2024-02-01,2024-12-01
9252,2024-01-15,182029.49,38225.74,7.07,300,6 a 10 SM,GO,Usado,FGTS,692,82.64,1,11,101,2024-02-01,2024-12-01
9253,2024-01-15,224140.56,37091.38,7.42,360,Até 3 SM,MG,Novo,FGTS,652,85.8,1,11,144,2024-02-01,2024-12-01
9254,2024-01-15,364418.1,107674.18,10.23,300,6 a 10 SM,RJ,Usado,Livre,888,77.19,0,11,35,2024-02-01,2024-12-01
9255,2024-01-15,156913.88,23734.27,4.91,180,Até 3 SM,PA,Novo,MCMV,662,86.86,1,11,157,2024-02-01,2024-12-01
9256,2024-01-15,303054.26,99480.05,7.84,360,Acima de 10 SM,RJ,Usado,FGTS,616,75.29,0,11,90,2024-02-01,2024-12-01
9257,2024-01-15,206542.2,40911.09,8.14,240,3 a 6 SM,RJ,Usado,FGTS,543,83.47,0,11,51,2024-02-01,2024-12-01
9258,2024-01-15,339626.35,61532.31,9.5,300,6 a 10 SM,BA,Usado,FGTS,883,84.66,1,11,132,2024-02-01,2024-12-01
9259,2024-01-15,200000.0,42630.53,11.17,360,3 a 6 SM,AL,Usado,Livre,696,82.43,1,11,177,2024-02-01,2024-12-01
9260,2024-01-15,154510.77,26645.75,6.62,360,3 a 6 SM,SP,Usado,MCMV,624,85.29,0,11,87,2024-02-01,2024-12-01
9261,2024-01-15,101215.14,16384.43,4.43,300,3 a 6 SM,SP,Novo,MCMV,501,86.07,0,11,77,2024-02-01,2024-12-01
9262,2024-01-15,129908.67,22827.65,8.29,300,Até 3 SM,SP,Usado,FGTS,597,85.05,0,11,0,2024-02-01,2024-12-01
9263,2024-01-15,279260.81,57674.87,7.26,300,6 a 10 SM,MG,Novo,FGTS,637,82.88,0,11,70,2024-02-01,2024-12-01
9264,2024-01-15,122263.91,20367.54,5.68,240,3 a 6 SM,AL,Usado,MCMV,651,85.72,0,11,10,2024-02-01,2024-12-01
9265,2024-01-15,312293.73,100757.15,7.52,300,6 a 10 SM,RJ,Usado,FGTS,779,75.61,0,11,47,2024-02-01,2024-12-01
9266,2024-01-15,105545.96,12805.37,5.2,240,Até 3 SM,MG,Usado,MCMV,527,89.18,1,11,117,2024-02-01,2024-12-01
9267,2024-01-15,151017.72,21339.18,9.37,360,Até 3 SM,PA,Novo,FGTS,611,87.62,1,11,103,2024-02-01,2024-12-01
9268,2024-01-15,118359.07,17039.64,4.86,180,3 a 6 SM,AL,Novo,MCMV,759,87.42,0,11,26,2024-02-01,2024-12-01
9269,2024-01-15,117821.74,13827.71,5.65,240,Até 3 SM,MG,Novo,MCMV,538,89.5,1,11,150,2024-02-01,2024-12-01
9270,2024-01-15,116657.76,28156.24,7.89,300,3 a 6 SM,SP,Usado,FGTS,506,80.56,0,11,0,2024-02-01,2024-12-01
9271,2024-01-15,146533.68,24720.31,4.23,360,3 a 6 SM,RS,Usado,MCMV,501,85.57,0,11,30,2024-02-01,2024-12-01
9272,2024-01-15,223133.18,31761.27,8.81,360,3 a 6 SM,PI,Usado,FGTS,770,87.54,1,11,115,2024-02-01,2024-12-01
9273,2024-01-16,99414.75,11257.53,5.6,360,Até 3 SM,CE,Usado,MCMV,555,89.83,1,11,166,2024-02-01,2024-12-01
9274,2024-01-16,228398.31,33418.24,8.05,360,3 a 6 SM,SP,Novo,FGTS,691,87.24,1,11,135,2024-02-01,2024-12-01
9275,2024-01-16,182431.47,30889.52,9.37,180,Até 3 SM,CE,Novo,FGTS,628,85.52,0,11,0,2024-02-01,2024-12-01
9276,2024-01-16,253509.2,81098.98,11.87,180,6 a 10 SM,AP,Usado,Livre,726,75.76,0,11,48,2024-02-01,2024-12-01
9277,2024-01-16,323963.7,82278.07,8.71,300,6 a 10 SM,RS,Novo,FGTS,617,79.75,0,11,27,2024-02-01,2024-12-01
9278,2024-01-16,132680.2,22308.26,4.41,360,Até 3 SM,SP,Usado,MCMV,506,85.61,1,11,114,2024-02-01,2024-12-01
9279,2024-01-16,342217.45,93113.56,8.79,360,Acima de 10 SM,PR,Usado,FGTS,808,78.61,1,11,98,2024-02-01,2024-12-01
9280,2024-01-16,131265.32,18159.24,4.64,180,Até 3 SM,RJ,Usado,MCMV,622,87.85,1,11,143,2024-02-01,2024-12-01
9281,2024-01-16,381923.3,91361.16,9.84,120,6 a 10 SM,SP,Usado,Livre,733,80.7,0,11,7,2024-02-01,2024-12-01
9282,2024-01-16,135023.1,19972.54,7.32,180,3 a 6 SM,BA,Novo,FGTS,626,87.11,0,11,0,2024-02-01,2024-12-01
9283,2024-01-16,209242.5,66173.92,7.92,360,6 a 10 SM,SP,Usado,FGTS,839,75.97,0,11,15,2024-02-01,2024-12-01
9284,2024-01-16,137956.63,30780.9,6.15,180,3 a 6 SM,RR,Novo,MCMV,618,81.76,1,11,107,2024-02-01,2024-12-01
9285,2024-01-16,118460.74,21917.08,7.38,120,3 a 6 SM,ES,Novo,FGTS,697,84.39,0,11,40,2024-02-01,2024-12-01
9286,2024-01-16,207133.11,30480.35,10.16,240,3 a 6 SM,RJ,Usado,Livre,697,87.17,0,11,57,2024-02-01,2024-12-01
9287,2024-01-16,182832.73,41331.92,7.56,240,3 a 6 SM,SP,Usado,FGTS,686,81.56,0,11,62,2024-02-01,2024-12-01
9288,2024-01-16,158846.62,29173.33,7.68,300,3 a 6 SM,RS,Usado,FGTS,571,84.48,0,11,59,2024-02-01,2024-12-01
9289,2024-01-16,435176.68,94329.57,11.99,180,3 a 6 SM,PR,Novo,Livre,630,82.19,1,11,135,2024-02-01,2024-12-01
9290,2024-01-16,87758.82,12538.36,4.44,300,3 a 6 SM,RJ,Usado,MCMV,620,87.5,0,11,70,2024-02-01,2024-12-01
9291,2024-01-16,178217.75,26212.55,7.13,360,Até 3 SM,SP,Novo,FGTS,739,87.18,0,11,72,2024-02-01,2024-12-01
9292,2024-01-16,111247.09,22534.82,9.11,360,3 a 6 SM,BA,Usado,FGTS,644,83.16,1,11,96,2024-02-01,2024-12-01
9293,2024-01-16,320432.66,82296.69,9.12,360,6 a 10 SM,SP,Novo,FGTS,732,79.57,0,11,15,2024-02-01,2024-12-01
9294,2024-01-16,268813.14,89338.18,7.29,360,6 a 10 SM,AP,Novo,FGTS,647,75.06,1,11,171,2024-02-01,2024-12-01
9295,2024-01-16,93281.0,10671.14,6.41,360,Até 3 SM,SP,Novo,MCMV,509,89.73,0,11,30,2024-02-01,2024-12-01
9296,2024-01-16,133650.28,19231.89,6.77,180,Até 3 SM,RJ,Novo,MCMV,430,87.42,1,11,179,2024-02-01,2024-12-01
9297,2024-01-16,100000.0,13976.73,8.32,180,3 a 6 SM,RO,Usado,FGTS,733,87.74,0,11,70,2024-02-01,2024-12-01
9298,2024-01-16,109437.55,16309.26,6.08,240,Até 3 SM,SP,Usado,MCMV,557,87.03,1,11,122,2024-02-01,2024-12-01
9299,2024-01-17,315483.78,100796.48,10.55,180,6 a 10 SM,PR,Novo,Livre,522,75.79,0,11,74,2024-02-01,2024-12-01
9300,2024-01-17,181741.86,35839.16,7.7,360,6 a 10 SM,RO,Novo,FGTS,723,83.53,0,11,36,2024-02-01,2024-12-01
9301,2024-01-17,100000.0,14364.22,7.93,360,3 a 6 SM,RJ,Usado,FGTS,613,87.44,0,11,28,2024-02-01,2024-12-01
9302,2024-01-17,125928.33,16462.03,4.31,360,Até 3 SM,MG,Usado,MCMV,601,88.44,0,11,4,2024-02-01,2024-12-01
9303,2024-01-17,200000.0,43561.53,10.62,360,3 a 6 SM,SP,Usado,Livre,579,82.11,0,11,36,2024-02-01,2024-12-01
9304,2024-01-17,133014.79,23891.42,8.54,360,3 a 6 SM,RS,Usado,FGTS,566,84.77,0,11,47,2024-02-01,2024-12-01
9305,2024-01-17,113900.01,17573.81,5.09,360,Até 3 SM,RJ,Novo,MCMV,545,86.63,0,11,44,2024-02-01,2024-12-01
9306,2024-01-17,168488.48,29674.46,8.11,300,3 a 6 SM,RJ,Usado,FGTS,789,85.03,0,11,25,2024-02-01,2024-12-01
9307,2024-01-17,100000.0,12607.55,7.88,180,Até 3 SM,SP,Usado,FGTS,548,88.8,1,11,91,2024-02-01,2024-12-01
9308,2024-01-17,184308.38,35143.97,7.89,180,6 a 10 SM,PR,Usado,FGTS,802,83.99,1,11,150,2024-02-01,2024-12-01
9309,2024-01-17,134072.3,18130.48,8.58,300,Até 3 SM,RJ,Novo,FGTS,562,88.09,0,11,70,2024-02-01,2024-12-01
9310,2024-01-17,327380.05,108908.61,8.97,300,6 a 10 SM,RJ,Usado,FGTS,593,75.04,0,11,0,2024-02-01,2024-12-01
9311,2024-01-17,157048.24,29989.96,8.45,180,3 a 6 SM,AL,Novo,FGTS,491,83.97,0,11,73,2024-02-01,2024-12-01
9312,2024-01-17,102487.28,14355.64,5.92,360,3 a 6 SM,MG,Usado,MCMV,670,87.71,0,11,85,2024-02-01,2024-12-01
9313,2024-01-17,227547.98,71934.0,7.78,300,Acima de 10 SM,TO,Usado,FGTS,785,75.98,0,11,15,2024-02-01,2024-12-01
9314,2024-01-17,108542.05,22314.8,5.73,240,3 a 6 SM,MG,Novo,MCMV,565,82.95,1,11,146,2024-02-01,2024-12-01
9315,2024-01-17,107651.0,18141.58,5.28,240,Até 3 SM,SP,Usado,MCMV,609,85.58,1,11,119,2024-02-01,2024-12-01
9316,2024-01-17,216288.34,32644.23,8.42,360,Até 3 SM,RJ,Usado,FGTS,640,86.89,0,11,73,2024-02-01,2024-12-01
9317,2024-01-18,150749.02,24920.87,5.7,240,Até 3 SM,CE,Usado,MCMV,547,85.81,0,11,4,2024-02-01,2024-12-01
9318,2024-01-18,322851.76,82463.69,7.4,300,6 a 10 SM,SP,Novo,FGTS,709,79.65,1,11,144,2024-02-01,2024-12-01
9319,2024-01-18,121825.14,16119.03,5.27,240,Até 3 SM,MS,Usado,MCMV,525,88.31,0,11,53,2024-02-01,2024-12-01
9320,2024-01-18,200000.0,45518.59,8.98,180,3 a 6 SM,MS,Usado,Livre,578,81.46,1,11,95,2024-02-01,2024-12-01
9321,2024-01-18,200000.0,36917.57,10.38,300,3 a 6 SM,RS,Novo,Livre,611,84.42,1,11,154,2024-02-01,2024-12-01
9322,2024-01-18,230721.53,55778.73,8.55,180,3 a 6 SM,RJ,Novo,Livre,751,80.53,1,11,149,2024-02-01,2024-12-01
9323,2024-01-18,358939.9,77957.01,7.05,300,6 a 10 SM,RJ,Usado,FGTS,728,82.16,0,11,45,2024-02-01,2024-12-01
9324,2024-01-18,88125.42,12332.53,4.12,120,3 a 6 SM,MG,Usado,MCMV,605,87.72,0,11,26,2024-02-01,2024-12-01
9325,2024-01-18,137379.51,19207.28,6.67,360,Até 3 SM,SP,Usado,MCMV,760,87.73,0,11,0,2024-02-01,2024-12-01
9326,2024-01-18,113415.42,25307.68,5.51,240,3 a 6 SM,PB,Novo,MCMV,653,81.76,0,11,31,2024-02-01,2024-12-01
9327,2024-01-18,136446.37,32984.51,8.79,300,3 a 6 SM,BA,Usado,FGTS,900,80.53,0,11,58,2024-02-01,2024-12-01
9328,2024-01-18,228317.91,45554.91,7.86,300,6 a 10 SM,RS,Usado,FGTS,730,83.37,1,11,144,2024-02-01,2024-12-01
9329,2024-01-18,125906.23,21521.51,4.72,180,Até 3 SM,SP,Usado,MCMV,472,85.4,1,11,111,2024-02-01,2024-12-01
9330,2024-01-18,369603.54,91478.77,7.15,300,6 a 10 SM,PI,Usado,FGTS,660,80.16,0,11,30,2024-02-01,2024-12-01
9331,2024-01-18,102648.69,15769.02,6.95,180,Até 3 SM,RS,Usado,MCMV,624,86.68,1,11,139,2024-02-01,2024-12-01
9332,2024-01-18,216122.49,42801.23,8.55,240,6 a 10 SM,MG,Novo,FGTS,791,83.47,0,11,0,2024-02-01,2024-12-01
9333,2024-01-18,111204.2,24233.88,5.73,240,3 a 6 SM,DF,Novo,MCMV,689,82.11,1,11,128,2024-02-01,2024-12-01
9334,2024-01-18,191874.86,39129.01,7.15,300,3 a 6 SM,PA,Novo,FGTS,653,83.06,0,11,69,2024-02-01,2024-12-01
9335,2024-01-18,109405.19,18024.18,4.54,180,Até 3 SM,RS,Usado,MCMV,673,85.86,0,11,16,2024-02-01,2024-12-01
9336,2024-01-18,129610.48,22243.02,7.02,180,Até 3 SM,RJ,Novo,FGTS,684,85.35,0,11,71,2024-02-01,2024-12-01
9337,2024-01-18,89705.47,15956.1,5.33,360,3 a 6 SM,SP,Usado,MCMV,648,84.9,0,11,10,2024-02-01,2024-12-01
9338,2024-01-18,200118.41,32551.86,10.14,120,3 a 6 SM,AL,Usado,Livre,618,86.01,0,11,24,2024-02-01,2024-12-01
9339,2024-01-18,213125.21,38343.26,9.45,180,3 a 6 SM,SP,Novo,FGTS,707,84.75,0,11,48,2024-02-01,2024-12-01
9340,2024-01-18,100000.0,11851.75,8.29,180,Até 3 SM,AL,Usado,FGTS,492,89.4,0,11,89,2024-02-01,2024-12-01
9341,2024-01-19,129947.77,21981.65,7.8,180,Até 3 SM,ES,Usado,FGTS,528,85.53,0,11,68,2024-02-01,2024-12-01
9342,2024-01-19,294667.6,64886.73,7.81,300,6 a 10 SM,RN,Novo,FGTS,756,81.95,1,11,144,2024-02-01,2024-12-01
9343,2024-01-19,149122.05,19813.92,8.49,360,Até 3 SM,BA,Usado,FGTS,531,88.27,0,11,25,2024-02-01,2024-12-01
9344,2024-01-19,356524.17,148547.16,9.21,180,Acima de 10 SM,MG,Novo,FGTS,666,70.59,0,11,23,2024-02-01,2024-12-01
9345,2024-01-19,368542.56,93361.07,9.73,240,Acima de 10 SM,SP,Novo,Livre,789,79.79,1,11,127,2024-02-01,2024-12-01
9346,2024-01-19,124778.36,21854.27,4.53,360,3 a 6 SM,GO,Usado,MCMV,719,85.1,0,11,3,2024-02-01,2024-12-01
9347,2024-01-19,358598.01,82372.86,7.65,360,6 a 10 SM,BA,Novo,FGTS,887,81.32,0,11,62,2024-02-01,2024-12-01
9348,2024-01-19,253737.66,54575.42,11.55,360,3 a 6 SM,SC,Usado,Livre,648,82.3,0,11,58,2024-02-01,2024-12-01
9349,2024-01-19,373503.41,122330.8,8.88,240,Acima de 10 SM,RJ,Usado,Livre,775,75.33,0,11,61,2024-02-01,2024-12-01
9350,2024-01-19,104014.3,16865.75,9.47,240,Até 3 SM,BA,Novo,FGTS,671,86.05,0,11,21,2024-02-01,2024-12-01
9351,2024-01-19,282662.92,52226.55,8.09,300,3 a 6 SM,TO,Usado,FGTS,629,84.4,0,11,41,2024-02-01,2024-12-01
9352,2024-01-19,146969.55,18036.68,5.82,360,Até 3 SM,CE,Usado,MCMV,468,89.07,1,11,144,2024-02-01,2024-12-01
9353,2024-01-19,192335.29,52815.95,8.66,180,6 a 10 SM,SP,Usado,FGTS,712,78.46,1,11,177,2024-02-01,2024-12-01
9354,2024-01-20,102926.08,13589.41,6.58,300,Até 3 SM,MG,Usado,MCMV,536,88.34,0,11,77,2024-02-01,2024-12-01
9355,2024-01-20,391726.47,74380.56,9.43,300,6 a 10 SM,MA,Novo,FGTS,761,84.04,0,11,47,2024-02-01,2024-12-01
9356,2024-01-20,119257.24,29535.24,5.48,360,3 a 6 SM,GO,Novo,MCMV,652,80.15,0,11,86,2024-02-01,2024-12-01
9357,2024-01-20,299650.82,64088.66,9.38,360,6 a 10 SM,SP,Usado,FGTS,716,82.38,0,11,60,2024-02-01,2024-12-01
9358,2024-01-20,114523.73,16833.1,5.8,240,Até 3 SM,RJ,Usado,MCMV,640,87.19,0,11,17,2024-02-01,2024-12-01
9359,2024-01-20,92109.58,13269.41,7.0,240,3 a 6 SM,MG,Novo,MCMV,673,87.41,1,11,141,2024-02-01,2024-12-01
9360,2024-01-20,151927.66,36097.96,4.91,120,3 a 6 SM,SP,Usado,MCMV,711,80.8,1,11,125,2024-02-01,2024-12-01
9361,2024-01-20,146659.84,35435.35,4.43,300,3 a 6 SM,CE,Usado,MCMV,628,80.54,1,11,126,2024-02-01,2024-12-01
9362,2024-01-20,80000.0,16391.52,4.47,360,3 a 6 SM,RJ,Usado,MCMV,686,82.99,0,11,75,2024-02-01,2024-12-01
9363,2024-01-20,134389.66,31599.62,9.41,300,3 a 6 SM,PA,Novo,FGTS,611,80.96,0,11,46,2024-02-01,2024-12-01
9364,2024-01-20,119394.52,25422.72,6.29,240,3 a 6 SM,PR,Novo,MCMV,666,82.44,0,11,68,2024-02-01,2024-12-01
9365,2024-01-20,178934.3,39605.11,5.49,180,3 a 6 SM,RJ,Usado,MCMV,433,81.88,0,11,45,2024-02-01,2024-12-01
9366,2024-01-20,405073.9,129870.39,8.53,360,6 a 10 SM,AM,Usado,FGTS,591,75.72,0,11,14,2024-02-01,2024-12-01
9367,2024-01-20,149022.61,27690.68,4.73,300,3 a 6 SM,PB,Usado,MCMV,519,84.33,1,11,113,2024-02-01,2024-12-01
9368,2024-01-20,183139.1,33731.37,8.32,360,3 a 6 SM,AL,Novo,FGTS,750,84.45,1,11,140,2024-02-01,2024-12-01
9369,2024-01-20,83495.45,13017.27,6.66,120,3 a 6 SM,SE,Usado,MCMV,737,86.51,0,11,74,2024-02-01,2024-12-01
9370,2024-01-20,211749.28,53648.63,8.72,120,6 a 10 SM,SP,Usado,FGTS,807,79.79,0,11,56,2024-02-01,2024-12-01
9371,2024-01-20,248944.54,78702.05,7.94,120,6 a 10 SM,RS,Novo,FGTS,477,75.98,0,11,20,2024-02-01,2024-12-01
9372,2024-01-20,125062.55,18274.15,6.25,300,3 a 6 SM,MT,Usado,MCMV,900,87.25,0,11,85,2024-02-01,2024-12-01
9373,2024-01-20,159397.56,28488.94,9.29,240,3 a 6 SM,RO,Novo,FGTS,669,84.84,0,11,0,2024-02-01,2024-12-01
9374,2024-01-20,299639.6,59098.92,7.65,240,6 a 10 SM,MG,Novo,FGTS,615,83.53,0,11,22,2024-02-01,2024-12-01
9375,2024-01-21,456945.3,130349.48,10.6,180,6 a 10 SM,RJ,Usado,Livre,763,77.81,0,11,23,2024-02-01,2024-12-01
9376,2024-01-21,184448.56,25212.67,9.49,360,3 a 6 SM,RJ,Novo,FGTS,639,87.97,0,11,0,2024-02-01,2024-12-01
9377,2024-01-21,200000.0,43576.3,9.57,360,3 a 6 SM,SP,Usado,Livre,660,82.11,0,11,70,2024-02-01,2024-12-01
9378,2024-01-21,104845.66,15953.97,5.51,300,Até 3 SM,PR,Novo,MCMV,520,86.79,0,11,60,2024-02-01,2024-12-01
9379,2024-01-21,234050.98,77145.79,8.25,360,6 a 10 SM,MS,Novo,FGTS,846,75.21,0,11,44,2024-02-01,2024-12-01
9380,2024-01-21,192186.36,39221.94,8.35,240,3 a 6 SM,MG,Novo,FGTS,694,83.05,0,11,59,2024-02-01,2024-12-01
9381,2024-01-21,187417.68,44680.82,7.71,120,6 a 10 SM,RJ,Usado,FGTS,684,80.75,0,11,23,2024-02-01,2024-12-01
9382,2024-01-21,84245.67,9669.08,4.76,120,Até 3 SM,BA,Novo,MCMV,545,89.7,1,11,96,2024-02-01,2024-12-01
9383,2024-01-21,109225.09,24949.8,4.82,180,3 a 6 SM,SP,Usado,MCMV,490,81.41,0,11,5,2024-02-01,2024-12-01
9384,2024-01-21,238410.77,41911.48,8.25,360,Até 3 SM,BA,Usado,FGTS,545,85.05,0,11,61,2024-02-01,2024-12-01
9385,2024-01-21,143262.46,27673.62,8.6,360,3 a 6 SM,SC,Usado,FGTS,664,83.81,0,11,29,2024-02-01,2024-12-01
9386,2024-01-21,200000.0,39726.75,9.66,360,3 a 6 SM,PE,Novo,Livre,684,83.43,0,11,89,2024-02-01,2024-12-01
9387,2024-01-21,473992.48,110023.15,10.66,360,6 a 10 SM,MG,Usado,Livre,773,81.16,0,11,0,2024-02-01,2024-12-01
9388,2024-01-21,113609.95,26118.19,5.53,240,3 a 6 SM,SP,Usado,MCMV,734,81.31,0,11,21,2024-02-01,2024-12-01
9389,2024-01-21,136276.72,16548.46,4.63,360,Até 3 SM,SP,Novo,MCMV,546,89.17,0,11,0,2024-02-01,2024-12-01
9390,2024-01-21,168866.22,29416.29,8.17,300,Até 3 SM,PE,Usado,FGTS,508,85.16,1,11,167,2024-02-01,2024-12-01
9391,2024-01-21,113985.72,18237.5,5.39,180,Até 3 SM,SP,Novo,MCMV,604,86.21,0,11,34,2024-02-01,2024-12-01
9392,2024-01-21,102852.65,22278.13,6.71,300,3 a 6 SM,RJ,Novo,MCMV,461,82.2,0,11,89,2024-02-01,2024-12-01
9393,2024-01-21,110603.13,17595.73,4.35,360,3 a 6 SM,CE,Usado,MCMV,521,86.27,1,11,103,2024-02-01,2024-12-01
9394,2024-01-21,244414.78,46731.48,9.02,360,3 a 6 SM,PI,Novo,Livre,670,83.95,0,11,22,2024-02-01,2024-12-01
9395,2024-01-21,386265.85,112964.59,8.73,360,6 a 10 SM,RJ,Novo,FGTS,644,77.37,0,11,0,2024-02-01,2024-12-01
9396,2024-01-21,154376.67,29808.53,7.1,180,3 a 6 SM,PR,Usado,FGTS,639,83.82,0,11,11,2024-02-01,2024-12-01
9397,2024-01-22,191018.64,27248.35,4.27,360,3 a 6 SM,MT,Novo,MCMV,645,87.52,0,11,25,2024-02-01,2024-12-01
9398,2024-01-22,150908.67,30632.79,4.57,300,3 a 6 SM,MG,Novo,MCMV,633,83.13,0,11,13,2024-02-01,2024-12-01
9399,2024-01-22,364877.01,119256.5,9.1,360,Acima de 10 SM,SP,Novo,FGTS,703,75.37,0,11,42,2024-02-01,2024-12-01
9400,2024-01-22,176519.06,27130.08,8.13,180,Até 3 SM,PE,Novo,FGTS,519,86.68,0,11,43,2024-02-01,2024-12-01
9401,2024-01-22,133668.06,17499.05,6.16,300,Até 3 SM,MG,Usado,MCMV,492,88.42,1,11,148,2024-02-01,2024-12-01
9402,2024-01-22,155976.76,21660.53,4.18,300,Até 3 SM,PR,Usado,MCMV,594,87.81,0,11,62,2024-02-01,2024-12-01
9403,2024-01-22,99136.98,13916.81,4.83,180,3 a 6 SM,CE,Novo,MCMV,506,87.69,0,11,53,2024-02-01,2024-12-01
9404,2024-01-22,271738.58,67487.08,8.05,360,6 a 10 SM,PE,Usado,FGTS,645,80.11,0,11,0,2024-02-01,2024-12-01
9405,2024-01-22,315384.66,79353.37,7.23,120,6 a 10 SM,RS,Usado,FGTS,668,79.9,0,11,35,2024-02-01,2024-12-01
9406,2024-01-22,182016.78,33380.23,5.66,300,3 a 6 SM,AL,Usado,MCMV,682,84.5,0,11,27,2024-02-01,2024-12-01
9407,2024-01-22,226427.12,69830.66,8.81,360,6 a 10 SM,MG,Novo,FGTS,776,76.43,0,11,53,2024-02-01,2024-12-01
9408,2024-01-22,151468.03,28279.98,5.47,300,3 a 6 SM,SP,Novo,MCMV,695,84.27,0,11,32,2024-02-01,2024-12-01
