id_contrato,dt_contratacao,vr_financiado,vr_entrada,tx_juros_anual,prazo_meses,faixa_renda,uf,tipo_imovel,programa_social,score_credito_contratacao,ltv,fl_ever_inadimplente,primeiro_mes_observado,ultimo_mes_observado,qtd_meses_observados,max_dias_atraso,regiao,score_100,ltv_10pp,prazo_5anos,log_vr_financiado
9514,2024-01-26,109998.14,23432.51,4.94,360,3 a 6 SM,RS,Usado,MCMV,782,82.44,0,2024-02-01,2024-12-01,11,10,Sul,7.82,8.244,6.0,11.608218735540683
9515,2024-01-26,270080.45,33346.14,8.82,360,Até 3 SM,MA,Novo,FGTS,509,89.01,1,2024-02-01,2024-12-01,11,106,Nordeste,5.09,8.901,6.0,12.506475156561327
9516,2024-01-26,173525.2,33478.2,4.35,240,3 a 6 SM,SP,Usado,MCMV,493,83.83,0,2024-02-01,2024-12-01,11,17,Sudeste,4.93,8.383,4.0,12.064078112778796
9517,2024-01-27,287058.37,53915.62,10.67,360,3 a 6 SM,PR,Novo,Livre,692,84.19,1,2024-02-01,2024-12-01,11,142,Sul,6.92,8.419,6.0,12.567440853853833
9518,2024-01-27,213082.23,47744.56,8.07,300,3 a 6 SM,MG,Usado,FGTS,628,81.69,1,2024-02-01,2024-12-01,11,123,Sudeste,6.28,8.169,5.0,12.269433426529016
9519,2024-01-27,151718.15,19933.13,4.77,180,Até 3 SM,SP,Novo,MCMV,569,88.39,0,2024-02-01,2024-12-01,11,83,Sudeste,5.69,8.839,3.0,11.929779802214124
9520,2024-01-27,101818.65,16044.41,6.27,300,3 a 6 SM,PE,Usado,MCMV,573,86.39,0,2024-02-01,2024-12-01,11,6,Nordeste,5.73,8.639,5.0,11.53094856867662
9521,2024-01-27,115174.88,13860.06,4.22,180,Até 3 SM,PR,Novo,MCMV,560,89.26,0,2024-02-01,2024-12-01,11,54,Sul,5.6,8.926,3.0,11.654206947910803
9522,2024-01-27,141016.88,25792.68,5.46,300,3 a 6 SM,ES,Novo,MCMV,606,84.54,0,2024-02-01,2024-12-01,11,39,Sudeste,6.06,8.454,5.0,11.856634878506936
9523,2024-01-27,250000.0,50922.68,9.19,180,6 a 10 SM,RS,Novo,Livre,659,83.08,0,2024-02-01,2024-12-01,11,60,Sul,6.59,8.308,3.0,12.429216196844383
9524,2024-01-27,118784.59,26551.83,7.55,360,3 a 6 SM,SP,Novo,FGTS,639,81.73,0,2024-02-01,2024-12-01,11,57,Sudeste,6.39,8.173,6.0,11.685066963692405
9525,2024-01-27,135886.47,20737.33,5.18,240,3 a 6 SM,SC,Usado,MCMV,723,86.76,0,2024-02-01,2024-12-01,11,66,Sul,7.23,8.676,4.0,11.819575036684062
9526,2024-01-27,197896.31,42102.65,7.5,120,3 a 6 SM,SP,Usado,FGTS,537,82.46,0,2024-02-01,2024-12-01,11,68,Sudeste,5.37,8.245999999999999,2.0,12.195498485636126
9527,2024-01-27,131305.2,32376.89,4.61,360,3 a 6 SM,CE,Novo,MCMV,834,80.22,1,2024-02-01,2024-12-01,11,109,Nordeste,8.34,8.022,6.0,11.785279663467067
9528,2024-01-27,534661.38,149686.47,8.51,360,6 a 10 SM,MA,Novo,Livre,693,78.13,0,2024-02-01,2024-12-01,11,21,Nordeste,6.93,7.813,6.0,13.189388890911054
9529,2024-01-27,330661.95,59955.81,7.3,240,6 a 10 SM,MA,Usado,FGTS,577,84.65,0,2024-02-01,2024-12-01,11,61,Nordeste,5.77,8.465,4.0,12.708851833384264
9530,2024-01-27,239657.58,29316.89,8.07,360,Até 3 SM,GO,Usado,FGTS,590,89.1,0,2024-02-01,2024-12-01,11,0,Centro-Oeste,5.9,8.91,6.0,12.386966433547205
9531,2024-01-27,122931.04,15309.35,4.4,360,Até 3 SM,PE,Usado,MCMV,651,88.93,1,2024-02-01,2024-12-01,11,146,Nordeste,6.51,8.893,6.0,11.719378826724844
9532,2024-01-27,167369.05,19947.79,9.37,360,Até 3 SM,RJ,Novo,FGTS,604,89.35,1,2024-02-01,2024-12-01,11,135,Sudeste,6.04,8.934999999999999,6.0,12.027956533444494
9533,2024-01-27,81266.5,13354.24,6.32,120,Até 3 SM,PR,Usado,MCMV,460,85.89,1,2024-02-01,2024-12-01,11,167,Sul,4.6,8.589,2.0,11.305489156497734
9534,2024-01-27,200000.0,47092.85,9.64,360,3 a 6 SM,RS,Novo,Livre,681,80.94,0,2024-02-01,2024-12-01,11,5,Sul,6.81,8.094,6.0,12.206072645530174
9535,2024-01-27,81019.22,10792.52,4.51,240,Até 3 SM,MT,Novo,MCMV,621,88.24,0,2024-02-01,2024-12-01,11,0,Centro-Oeste,6.21,8.824,4.0,11.30244168945781
9536,2024-01-27,329043.45,116642.2,8.97,180,Acima de 10 SM,PE,Novo,FGTS,686,73.83,0,2024-02-01,2024-12-01,11,84,Nordeste,6.86,7.383,3.0,12.703945087896749
9537,2024-01-27,309460.32,56854.75,7.28,360,6 a 10 SM,PR,Novo,FGTS,759,84.48,0,2024-02-01,2024-12-01,11,10,Sul,7.59,8.448,6.0,12.642585156102458
9538,2024-01-27,162630.96,19220.79,4.51,360,Até 3 SM,RS,Novo,MCMV,556,89.43,1,2024-02-01,2024-12-01,11,105,Sul,5.56,8.943000000000001,6.0,11.999238863875004
9539,2024-01-27,80000.0,12060.87,4.11,360,3 a 6 SM,SP,Usado,MCMV,673,86.9,0,2024-02-01,2024-12-01,11,44,Sudeste,6.73,8.690000000000001,6.0,11.289781913656018
9540,2024-01-28,216606.47,52616.46,7.37,240,3 a 6 SM,SP,Usado,FGTS,443,80.46,1,2024-02-01,2024-12-01,11,96,Sudeste,4.43,8.046,4.0,12.285837483832362
9541,2024-01-28,294527.97,81827.28,8.13,360,6 a 10 SM,SP,Novo,FGTS,700,78.26,0,2024-02-01,2024-12-01,11,62,Sudeste,7.0,7.8260000000000005,6.0,12.59312925209709
9542,2024-01-28,203420.97,62021.12,8.66,360,Acima de 10 SM,MG,Usado,FGTS,834,76.63,0,2024-02-01,2024-12-01,11,21,Sudeste,8.34,7.662999999999999,6.0,12.223032854627563
9543,2024-01-28,190420.43,60496.63,7.47,360,Acima de 10 SM,MG,Usado,FGTS,709,75.89,0,2024-02-01,2024-12-01,11,60,Sudeste,7.09,7.589,6.0,12.156989696003292
9544,2024-01-28,198676.5,29596.09,6.74,240,Até 3 SM,GO,Usado,MCMV,576,87.03,1,2024-02-01,2024-12-01,11,120,Centro-Oeste,5.76,8.703,4.0,12.199433152798754
9545,2024-01-28,196671.61,29524.16,8.45,180,3 a 6 SM,RS,Novo,FGTS,714,86.95,0,2024-02-01,2024-12-01,11,21,Sul,7.14,8.695,3.0,12.18929066249112
9546,2024-01-28,250000.0,76728.19,10.65,240,6 a 10 SM,SP,Usado,Livre,664,76.52,1,2024-02-01,2024-12-01,11,127,Sudeste,6.64,7.651999999999999,4.0,12.429216196844383
9547,2024-01-28,80000.0,16392.65,6.44,300,3 a 6 SM,CE,Usado,MCMV,600,82.99,0,2024-02-01,2024-12-01,11,39,Nordeste,6.0,8.299,5.0,11.289781913656018
9548,2024-01-28,129405.72,22101.67,6.11,120,3 a 6 SM,RJ,Usado,MCMV,743,85.41,0,2024-02-01,2024-12-01,11,0,Sudeste,7.43,8.541,2.0,11.770707864090516
9549,2024-01-28,112424.92,25499.1,4.18,360,3 a 6 SM,SP,Usado,MCMV,642,81.51,0,2024-02-01,2024-12-01,11,36,Sudeste,6.42,8.151,6.0,11.630040900053153
9550,2024-01-28,176430.63,53266.55,8.34,300,6 a 10 SM,SP,Novo,FGTS,667,76.81,0,2024-02-01,2024-12-01,11,0,Sudeste,6.67,7.681,5.0,12.080683046937025
9551,2024-02-01,218165.6,39279.64,7.4,360,6 a 10 SM,PA,Novo,FGTS,740,84.74,0,2024-03-01,2024-12-01,10,82,Norte,7.4,8.474,6.0,12.293009686423611
9552,2024-02-01,200000.0,28555.69,9.14,180,3 a 6 SM,BA,Novo,Livre,661,87.51,0,2024-03-01,2024-12-01,10,9,Nordeste,6.61,8.751000000000001,3.0,12.206072645530174
9553,2024-02-01,101855.1,16431.74,8.78,360,Até 3 SM,MS,Novo,FGTS,617,86.11,0,2024-03-01,2024-12-01,10,6,Centro-Oeste,6.17,8.611,6.0,11.531306494039011
9554,2024-02-01,340624.91,111016.63,8.71,240,Acima de 10 SM,MG,Usado,FGTS,756,75.42,0,2024-03-01,2024-12-01,10,0,Sudeste,7.56,7.542,4.0,12.738537180179428
9555,2024-02-01,271357.26,114406.86,8.99,360,Acima de 10 SM,MG,Usado,FGTS,900,70.34,0,2024-03-01,2024-12-01,10,39,Sudeste,9.0,7.034000000000001,6.0,12.511191534246962
9556,2024-02-01,80000.0,9189.2,5.94,360,Até 3 SM,CE,Novo,MCMV,582,89.7,1,2024-03-01,2024-12-01,10,134,Nordeste,5.82,8.97,6.0,11.289781913656018
9557,2024-02-01,355974.1,109029.17,7.01,300,6 a 10 SM,MG,Novo,FGTS,625,76.55,0,2024-03-01,2024-12-01,10,79,Sudeste,6.25,7.654999999999999,5.0,12.782613254378564
9558,2024-02-01,327992.96,103665.52,8.17,360,Acima de 10 SM,RS,Usado,FGTS,850,75.98,0,2024-03-01,2024-12-01,10,25,Sul,8.5,7.598000000000001,6.0,12.700747423721305
9559,2024-02-01,311002.48,56911.71,8.91,360,6 a 10 SM,SP,Novo,FGTS,676,84.53,0,2024-03-01,2024-12-01,10,0,Sudeste,6.76,8.453,6.0,12.647556165406105
9560,2024-02-01,208694.39,43658.37,10.67,360,3 a 6 SM,SP,Usado,Livre,649,82.7,0,2024-03-01,2024-12-01,10,81,Sudeste,6.49,8.27,6.0,12.248626212014015
9561,2024-02-01,109734.11,16932.22,6.26,120,3 a 6 SM,SP,Usado,MCMV,597,86.63,0,2024-03-01,2024-12-01,10,38,Sudeste,5.97,8.663,2.0,11.605815536856172
9562,2024-02-01,109346.83,18032.18,6.32,120,Até 3 SM,SC,Usado,MCMV,708,85.84,0,2024-03-01,2024-12-01,10,60,Sul,7.08,8.584,2.0,11.6022800362014
9563,2024-02-02,143806.63,21019.32,8.18,180,3 a 6 SM,DF,Usado,FGTS,540,87.25,1,2024-03-01,2024-12-01,10,119,Centro-Oeste,5.4,8.725,3.0,11.876224828908613
9564,2024-02-02,305366.45,124520.97,7.56,360,Acima de 10 SM,SP,Usado,FGTS,659,71.03,0,2024-03-01,2024-12-01,10,0,Sudeste,6.59,7.103,6.0,12.62926780980541
9565,2024-02-02,101725.08,14913.43,7.28,120,Até 3 SM,SP,Novo,FGTS,603,87.21,0,2024-03-01,2024-12-01,10,27,Sudeste,6.03,8.721,2.0,11.530029159303595
9566,2024-02-02,291565.88,81239.95,9.04,360,6 a 10 SM,SP,Usado,FGTS,719,78.21,0,2024-03-01,2024-12-01,10,4,Sudeste,7.19,7.821,6.0,12.583021262668288
9567,2024-02-02,96473.29,14841.2,6.07,360,3 a 6 SM,SP,Novo,MCMV,561,86.67,0,2024-03-01,2024-12-01,10,69,Sudeste,5.61,8.667,6.0,11.477021461449562
9568,2024-02-02,137693.25,16896.88,6.79,240,Até 3 SM,SP,Novo,MCMV,530,89.07,1,2024-03-01,2024-12-01,10,135,Sudeste,5.3,8.907,4.0,11.832783663907403
9569,2024-02-02,380928.05,74828.03,9.05,360,6 a 10 SM,SP,Usado,FGTS,793,83.58,0,2024-03-01,2024-12-01,10,65,Sudeste,7.93,8.358,6.0,12.850365791130992
9570,2024-02-02,288067.82,40462.09,7.76,360,Até 3 SM,MG,Usado,FGTS,695,87.68,0,2024-03-01,2024-12-01,10,0,Sudeste,6.95,8.768,6.0,12.570951217506693
9571,2024-02-02,179753.83,31016.61,8.11,180,3 a 6 SM,RS,Novo,FGTS,644,85.28,1,2024-03-01,2024-12-01,10,140,Sul,6.44,8.528,3.0,12.099343582727643
9572,2024-02-02,158360.42,19692.07,8.52,300,Até 3 SM,AL,Novo,FGTS,500,88.94,0,2024-03-01,2024-12-01,10,23,Nordeste,5.0,8.894,5.0,11.972628853401446
9573,2024-02-02,144003.77,20633.17,5.96,300,Até 3 SM,SP,Usado,MCMV,696,87.47,0,2024-03-01,2024-12-01,10,0,Sudeste,6.96,8.747,5.0,11.877594758770988
9574,2024-02-02,138786.63,17799.83,6.75,240,Até 3 SM,SP,Usado,MCMV,584,88.63,1,2024-03-01,2024-12-01,10,103,Sudeste,5.84,8.863,4.0,11.840692996766814
9575,2024-02-02,144351.93,17935.07,7.36,360,Até 3 SM,RN,Usado,FGTS,646,88.95,1,2024-03-01,2024-12-01,10,159,Nordeste,6.46,8.895,6.0,11.880009555282268
9576,2024-02-02,107494.92,17237.45,7.08,300,Até 3 SM,CE,Usado,FGTS,671,86.18,0,2024-03-01,2024-12-01,10,1,Nordeste,6.71,8.618,5.0,11.58519886961931
9577,2024-02-02,200000.0,30519.52,11.71,360,3 a 6 SM,RJ,Novo,Livre,542,86.76,0,2024-03-01,2024-12-01,10,30,Sudeste,5.42,8.676,6.0,12.206072645530174
9578,2024-02-02,201789.63,30065.38,7.36,300,3 a 6 SM,RS,Novo,FGTS,437,87.03,0,2024-03-01,2024-12-01,10,30,Sul,4.37,8.703,5.0,12.214980998068874
9579,2024-02-02,105479.1,16859.4,8.26,120,Até 3 SM,RJ,Usado,FGTS,547,86.22,1,2024-03-01,2024-12-01,10,178,Sudeste,5.47,8.622,2.0,11.566268108007614
9580,2024-02-02,379573.83,61329.0,10.6,300,3 a 6 SM,SP,Usado,Livre,557,86.09,0,2024-03-01,2024-12-01,10,46,Sudeste,5.57,8.609,5.0,12.846804402350854
9581,2024-02-03,152005.62,32432.32,7.03,300,3 a 6 SM,ES,Usado,FGTS,698,82.42,0,2024-03-01,2024-12-01,10,23,Sudeste,6.98,8.242,5.0,11.931672772829113
9582,2024-02-03,404915.76,86858.67,8.55,240,6 a 10 SM,BA,Usado,Livre,691,82.34,1,2024-03-01,2024-12-01,10,128,Nordeste,6.91,8.234,4.0,12.911434324453676
9583,2024-02-03,292558.21,50994.06,9.62,240,3 a 6 SM,PR,Usado,Livre,692,85.16,0,2024-03-01,2024-12-01,10,33,Sul,6.92,8.516,4.0,12.586418934401483
9584,2024-02-03,175883.51,30576.08,4.28,300,Até 3 SM,MA,Usado,MCMV,657,85.19,0,2024-03-01,2024-12-01,10,59,Nordeste,6.57,8.519,5.0,12.077577179884331
9585,2024-02-03,139783.01,28719.3,6.28,240,3 a 6 SM,MA,Usado,MCMV,602,82.96,0,2024-03-01,2024-12-01,10,22,Nordeste,6.02,8.296,4.0,11.84784657063816
9586,2024-02-03,310071.74,40464.29,8.25,360,Até 3 SM,RJ,Novo,FGTS,647,88.46,0,2024-03-01,2024-12-01,10,54,Sudeste,6.47,8.846,6.0,12.644558969042839
9587,2024-02-03,121616.11,18635.58,5.43,180,3 a 6 SM,GO,Usado,MCMV,680,86.71,0,2024-03-01,2024-12-01,10,58,Centro-Oeste,6.8,8.671,3.0,11.708624723291665
9588,2024-02-03,467263.02,107698.8,9.13,180,6 a 10 SM,GO,Usado,FGTS,741,81.27,0,2024-03-01,2024-12-01,10,73,Centro-Oeste,7.41,8.126999999999999,3.0,13.054647590098122
9589,2024-02-03,213304.03,71203.78,9.4,180,Acima de 10 SM,RJ,Usado,FGTS,725,74.97,0,2024-03-01,2024-12-01,10,17,Sudeste,7.25,7.497,3.0,12.270473797858083
9590,2024-02-03,87879.18,14762.36,5.46,360,Até 3 SM,RJ,Usado,MCMV,734,85.62,0,2024-03-01,2024-12-01,10,21,Sudeste,7.34,8.562000000000001,6.0,11.383718195549232
9591,2024-02-03,134383.77,23164.91,5.76,300,3 a 6 SM,RS,Novo,MCMV,612,85.3,1,2024-03-01,2024-12-01,10,117,Sul,6.12,8.53,5.0,11.808454940850668
9592,2024-02-03,133568.14,23222.6,5.81,300,Até 3 SM,SP,Usado,MCMV,446,85.19,1,2024-03-01,2024-12-01,10,134,Sudeste,4.46,8.519,5.0,11.80236703859157
9593,2024-02-03,161064.65,36090.21,7.18,240,3 a 6 SM,MG,Usado,FGTS,713,81.69,0,2024-03-01,2024-12-01,10,68,Sudeste,7.13,8.169,4.0,11.989561116160884
9594,2024-02-03,219222.46,32483.32,8.95,360,3 a 6 SM,PR,Usado,Livre,625,87.09,0,2024-03-01,2024-12-01,10,57,Sul,6.25,8.709,6.0,12.297842292310621
9595,2024-02-03,180839.94,31600.39,4.31,360,Até 3 SM,SP,Novo,MCMV,417,85.13,0,2024-03-01,2024-12-01,10,29,Sudeste,4.17,8.513,6.0,12.105367609623483
9596,2024-02-03,328903.59,100179.57,8.82,180,Acima de 10 SM,MG,Usado,FGTS,706,76.65,0,2024-03-01,2024-12-01,10,0,Sudeste,7.06,7.665000000000001,3.0,12.703519947289363
9597,2024-02-03,215669.12,47566.65,8.04,300,3 a 6 SM,BA,Usado,FGTS,588,81.93,0,2024-03-01,2024-12-01,10,26,Nordeste,5.88,8.193000000000001,5.0,12.281500660329824
9598,2024-02-04,110454.7,21652.34,4.22,360,3 a 6 SM,SP,Usado,MCMV,612,83.61,0,2024-03-01,2024-12-01,10,0,Sudeste,6.12,8.361,6.0,11.612360761134392
9599,2024-02-04,186086.02,42221.68,8.19,360,3 a 6 SM,SP,Usado,FGTS,562,81.51,0,2024-03-01,2024-12-01,10,43,Sudeste,5.62,8.151,6.0,12.133964318905885
9600,2024-02-04,208220.32,29445.0,7.22,180,3 a 6 SM,RJ,Usado,FGTS,678,87.61,1,2024-03-01,2024-12-01,10,124,Sudeste,6.78,8.761,3.0,12.246352028863601
9601,2024-02-04,109888.73,13350.14,6.99,360,Até 3 SM,ES,Usado,MCMV,442,89.17,1,2024-03-01,2024-12-01,10,96,Sudeste,4.42,8.917,6.0,11.607223587362629
9602,2024-02-04,200000.0,37608.04,9.61,240,3 a 6 SM,MT,Usado,Livre,600,84.17,0,2024-03-01,2024-12-01,10,42,Centro-Oeste,6.0,8.417,4.0,12.206072645530174
9603,2024-02-04,184205.57,36259.36,7.71,240,6 a 10 SM,SP,Novo,FGTS,565,83.55,1,2024-03-01,2024-12-01,10,120,Sudeste,5.65,8.355,4.0,12.12380764121695
9604,2024-02-04,413257.35,167020.38,11.01,120,Acima de 10 SM,AM,Usado,Livre,861,71.22,0,2024-03-01,2024-12-01,10,21,Norte,8.61,7.122,2.0,12.931825801369024
9605,2024-02-04,429104.25,125598.98,8.6,240,6 a 10 SM,GO,Novo,FGTS,814,77.36,0,2024-03-01,2024-12-01,10,0,Centro-Oeste,8.14,7.736,4.0,12.969455175381745
9606,2024-02-04,132151.56,22693.52,5.93,300,Até 3 SM,RJ,Novo,MCMV,653,85.34,1,2024-03-01,2024-12-01,10,125,Sudeste,6.53,8.534,5.0,11.791704724730069
9607,2024-02-04,163949.12,21832.77,8.01,360,Até 3 SM,SP,Novo,FGTS,532,88.25,1,2024-03-01,2024-12-01,10,157,Sudeste,5.32,8.825,6.0,12.007311414768301
9608,2024-02-04,320090.04,37589.01,7.26,240,Até 3 SM,MT,Usado,FGTS,510,89.49,0,2024-03-01,2024-12-01,10,20,Centro-Oeste,5.1,8.949,4.0,12.676357610197387
9609,2024-02-04,159730.71,36592.94,8.38,300,3 a 6 SM,BA,Novo,FGTS,491,81.36,0,2024-03-01,2024-12-01,10,83,Nordeste,4.91,8.136,5.0,11.981244613775063
9610,2024-02-04,204675.23,24219.12,8.58,360,Até 3 SM,PB,Novo,FGTS,577,89.42,1,2024-03-01,2024-12-01,10,139,Nordeste,5.77,8.942,6.0,12.229179757976764
9611,2024-02-04,100487.81,16371.99,5.68,360,3 a 6 SM,CE,Usado,MCMV,617,85.99,0,2024-03-01,2024-12-01,10,40,Nordeste,6.17,8.599,6.0,11.517791705592273
9612,2024-02-04,123482.2,14007.42,4.03,240,Até 3 SM,CE,Novo,MCMV,526,89.81,0,2024-03-01,2024-12-01,10,42,Nordeste,5.26,8.981,4.0,11.72385229510785
9613,2024-02-05,250000.0,60801.53,11.04,180,6 a 10 SM,PI,Usado,Livre,767,80.44,1,2024-03-01,2024-12-01,10,109,Nordeste,7.67,8.044,3.0,12.429216196844383
9614,2024-02-05,120938.47,19368.0,6.9,180,Até 3 SM,PI,Usado,MCMV,433,86.2,1,2024-03-01,2024-12-01,10,104,Nordeste,4.33,8.620000000000001,3.0,11.703037182845907
9615,2024-02-05,211664.95,32868.87,11.98,360,3 a 6 SM,SP,Novo,Livre,654,86.56,0,2024-03-01,2024-12-01,10,56,Sudeste,6.54,8.656,6.0,12.26275987893761
9616,2024-02-05,87394.59,10772.68,5.97,300,Até 3 SM,ES,Usado,MCMV,508,89.03,0,2024-03-01,2024-12-01,10,26,Sudeste,5.08,8.903,5.0,11.378188660414285
9617,2024-02-05,103964.87,19919.23,7.48,240,3 a 6 SM,SP,Usado,FGTS,740,83.92,0,2024-03-01,2024-12-01,10,0,Sudeste,7.4,8.392,4.0,11.551808332598599
9618,2024-02-05,204973.22,36672.36,9.24,240,3 a 6 SM,RS,Novo,FGTS,804,84.82,0,2024-03-01,2024-12-01,10,22,Sul,8.04,8.482,4.0,12.23063461544082
9619,2024-02-05,95588.73,14673.38,5.2,360,Até 3 SM,AL,Novo,MCMV,584,86.69,0,2024-03-01,2024-12-01,10,30,Nordeste,5.84,8.669,6.0,11.467810205060982
9620,2024-02-05,248212.29,69811.91,9.31,240,6 a 10 SM,RJ,Usado,FGTS,705,78.05,0,2024-03-01,2024-12-01,10,83,Sudeste,7.05,7.805,4.0,12.422039667045677
9621,2024-02-05,419579.66,75460.4,7.9,120,6 a 10 SM,RS,Novo,FGTS,603,84.76,0,2024-03-01,2024-12-01,10,29,Sul,6.03,8.476,2.0,12.947008679591496
9622,2024-02-05,133823.7,23008.22,9.41,120,Até 3 SM,PR,Usado,FGTS,639,85.33,0,2024-03-01,2024-12-01,10,28,Sul,6.39,8.533,2.0,11.804278541035433
9623,2024-02-05,523270.87,140501.28,10.82,300,6 a 10 SM,RJ,Usado,Livre,567,78.83,0,2024-03-01,2024-12-01,10,0,Sudeste,5.67,7.883,5.0,13.167854524844907
9624,2024-02-05,217735.19,32206.63,9.74,180,3 a 6 SM,SP,Novo,Livre,711,87.11,1,2024-03-01,2024-12-01,10,148,Sudeste,7.11,8.711,3.0,12.29103487862444
9625,2024-02-05,166260.8,28125.0,7.22,300,Até 3 SM,SC,Novo,FGTS,587,85.53,1,2024-03-01,2024-12-01,10,108,Sul,5.87,8.553,5.0,12.02131291881415
9626,2024-02-05,426894.49,90202.62,7.58,360,6 a 10 SM,PE,Novo,FGTS,678,82.56,0,2024-03-01,2024-12-01,10,60,Nordeste,6.78,8.256,6.0,12.964292165658776
9627,2024-02-05,171238.13,55632.59,8.77,360,6 a 10 SM,MS,Usado,FGTS,632,75.48,0,2024-03-01,2024-12-01,10,58,Centro-Oeste,6.32,7.548,6.0,12.050810439853542
9628,2024-02-05,198133.5,30307.45,6.48,360,3 a 6 SM,MA,Novo,MCMV,677,86.73,1,2024-03-01,2024-12-01,10,147,Nordeste,6.77,8.673,6.0,12.19669632490161
9629,2024-02-05,151767.43,28612.31,4.37,300,3 a 6 SM,AL,Novo,MCMV,861,84.14,0,2024-03-01,2024-12-01,10,88,Nordeste,8.61,8.414,5.0,11.930104562292895
9630,2024-02-05,311004.57,100380.68,10.57,360,6 a 10 SM,SP,Usado,Livre,756,75.6,0,2024-03-01,2024-12-01,10,0,Sudeste,7.56,7.56,6.0,12.64756288558717
9631,2024-02-06,317523.94,93280.45,8.96,360,Acima de 10 SM,PR,Novo,FGTS,800,77.29,0,2024-03-01,2024-12-01,10,39,Sul,8.0,7.729000000000001,6.0,12.66830849604713
9632,2024-02-06,200000.0,46426.15,11.35,360,3 a 6 SM,DF,Usado,Livre,686,81.16,1,2024-03-01,2024-12-01,10,129,Centro-Oeste,6.86,8.116,6.0,12.206072645530174
9633,2024-02-06,214409.65,37408.84,9.01,360,3 a 6 SM,SP,Usado,Livre,663,85.14,0,2024-03-01,2024-12-01,10,29,Sudeste,6.63,8.514,6.0,12.275643716494253
9634,2024-02-06,130263.88,16952.56,6.32,360,Até 3 SM,RN,Usado,MCMV,661,88.48,0,2024-03-01,2024-12-01,10,30,Nordeste,6.61,8.848,6.0,11.777317518237465
9635,2024-02-06,307161.42,62936.78,8.82,120,6 a 10 SM,PB,Usado,Livre,719,82.99,0,2024-03-01,2024-12-01,10,39,Nordeste,7.19,8.299,2.0,12.63512868643158
9636,2024-02-06,158893.24,18746.43,4.44,360,Até 3 SM,RJ,Novo,MCMV,619,89.45,0,2024-03-01,2024-12-01,10,60,Sudeste,6.19,8.945,6.0,11.975987809140303
9637,2024-02-06,229872.24,53690.86,7.99,300,6 a 10 SM,SP,Novo,FGTS,731,81.07,0,2024-03-01,2024-12-01,10,0,Sudeste,7.31,8.107,5.0,12.345278955309258
9638,2024-02-06,175550.01,35165.09,8.0,300,6 a 10 SM,PA,Usado,FGTS,554,83.31,0,2024-03-01,2024-12-01,10,77,Norte,5.54,8.331,5.0,12.075679238560404
9639,2024-02-06,322998.96,105056.89,7.25,360,6 a 10 SM,SP,Usado,FGTS,746,75.46,1,2024-03-01,2024-12-01,10,102,Sudeste,7.46,7.545999999999999,6.0,12.685404382385368
9640,2024-02-06,164534.76,27514.3,7.35,300,3 a 6 SM,BA,Usado,FGTS,633,85.67,0,2024-03-01,2024-12-01,10,0,Nordeste,6.33,8.567,5.0,12.010877133856267
9641,2024-02-06,184239.64,36851.78,4.5,300,3 a 6 SM,BA,Usado,MCMV,555,83.33,1,2024-03-01,2024-12-01,10,94,Nordeste,5.55,8.333,5.0,12.123992580519579
9642,2024-02-07,147129.88,29888.39,8.1,360,3 a 6 SM,GO,Novo,FGTS,612,83.12,0,2024-03-01,2024-12-01,10,20,Centro-Oeste,6.12,8.312000000000001,6.0,11.899071013086413
9643,2024-02-07,515807.23,153028.22,10.76,180,Acima de 10 SM,CE,Usado,Livre,876,77.12,0,2024-03-01,2024-12-01,10,66,Nordeste,8.76,7.712000000000001,3.0,13.15348838939202
9644,2024-02-07,164568.15,24117.13,4.13,360,Até 3 SM,GO,Novo,MCMV,452,87.22,1,2024-03-01,2024-12-01,10,169,Centro-Oeste,4.52,8.722,6.0,12.011080049109218
9645,2024-02-07,123669.27,13922.47,5.8,360,Até 3 SM,MT,Usado,MCMV,476,89.88,1,2024-03-01,2024-12-01,10,114,Centro-Oeste,4.76,8.988,6.0,11.725366103912826
9646,2024-02-07,206446.17,43483.39,7.78,360,6 a 10 SM,PA,Usado,FGTS,768,82.6,0,2024-03-01,2024-12-01,10,3,Norte,7.68,8.26,6.0,12.237794979434716
9647,2024-02-07,196906.33,31044.04,9.04,300,3 a 6 SM,SP,Usado,FGTS,626,86.38,0,2024-03-01,2024-12-01,10,43,Sudeste,6.26,8.638,5.0,12.1904834124091
9648,2024-02-07,213802.74,42374.37,7.58,360,6 a 10 SM,CE,Novo,FGTS,711,83.46,0,2024-03-01,2024-12-01,10,23,Nordeste,7.11,8.346,6.0,12.272809093206583
9649,2024-02-07,96456.86,15653.67,6.94,360,Até 3 SM,AL,Novo,MCMV,597,86.04,0,2024-03-01,2024-12-01,10,33,Nordeste,5.97,8.604000000000001,6.0,11.476851140739816
9650,2024-02-07,240816.72,28214.46,7.86,300,Até 3 SM,SP,Usado,FGTS,641,89.51,1,2024-03-01,2024-12-01,10,113,Sudeste,6.41,8.951,5.0,12.391791425222237
9651,2024-02-07,157201.16,55082.74,8.3,300,Acima de 10 SM,TO,Novo,FGTS,743,74.05,0,2024-03-01,2024-12-01,10,0,Norte,7.43,7.404999999999999,5.0,11.965281538084877
9652,2024-02-07,320091.39,76618.97,11.18,120,3 a 6 SM,RJ,Usado,Livre,602,80.69,0,2024-03-01,2024-12-01,10,36,Sudeste,6.02,8.068999999999999,2.0,12.676361827751778
